"Index","DIS.Close"
"2018-09-13",110.669998
"2018-09-14",109.260002
"2018-09-17",109.360001
"2018-09-18",109.529999
"2018-09-19",109.790001
"2018-09-20",111.620003
"2018-09-21",110.400002
"2018-09-24",112.769997
"2018-09-25",113.629997
"2018-09-26",115.209999
"2018-09-27",116.040001
"2018-09-28",116.940002
"2018-10-01",116.239998
"2018-10-02",117.660004
"2018-10-03",116.910004
"2018-10-04",116.129997
"2018-10-05",114.779999
"2018-10-08",116.019997
"2018-10-09",116.889999
"2018-10-10",112.860001
"2018-10-11",111.150002
"2018-10-12",112.610001
"2018-10-15",113.440002
"2018-10-16",116.190002
"2018-10-17",117.129997
"2018-10-18",116.18
"2018-10-19",118.900002
"2018-10-22",118.269997
"2018-10-23",117.849998
"2018-10-24",111.610001
"2018-10-25",114.160004
"2018-10-26",113.190002
"2018-10-29",113.040001
"2018-10-30",114.760002
"2018-10-31",114.830002
"2018-11-01",116.099998
"2018-11-02",115.18
"2018-11-05",115.449997
"2018-11-06",116.709999
"2018-11-07",117.050003
"2018-11-08",116
"2018-11-09",118
"2018-11-12",116.699997
"2018-11-13",116.849998
"2018-11-14",117.120003
"2018-11-15",117.110001
"2018-11-16",116.190002
"2018-11-19",115.419998
"2018-11-20",111.870003
"2018-11-21",113.029999
"2018-11-23",112.080002
"2018-11-26",112.550003
"2018-11-27",113.900002
"2018-11-28",116.099998
"2018-11-29",116.610001
"2018-11-30",115.489998
"2018-12-03",115.739998
"2018-12-04",112.870003
"2018-12-06",114.330002
"2018-12-07",111.980003
"2018-12-10",111.860001
"2018-12-11",111.970001
"2018-12-12",112.209999
"2018-12-13",113.389999
"2018-12-14",112.199997
"2018-12-17",110.620003
"2018-12-18",109.449997
"2018-12-19",109.220001
"2018-12-20",107
"2018-12-21",104.220001
"2018-12-24",100.349998
"2018-12-26",105.830002
"2018-12-27",106.519997
"2018-12-28",107.300003
"2018-12-31",109.650002
"2019-01-02",108.970001
"2019-01-03",106.330002
"2019-01-04",109.610001
"2019-01-07",110.559998
"2019-01-08",111.419998
"2019-01-09",112.669998
"2019-01-10",112.800003
"2019-01-11",112.650002
"2019-01-14",112.419998
"2019-01-15",111.760002
"2019-01-16",110.910004
"2019-01-17",111.010002
"2019-01-18",111.040001
"2019-01-22",110.599998
"2019-01-23",111.120003
"2019-01-24",110.550003
"2019-01-25",111.089996
"2019-01-28",110.809998
"2019-01-29",110.900002
"2019-01-30",110.129997
"2019-01-31",111.519997
"2019-02-01",111.300003
"2019-02-04",111.800003
"2019-02-05",112.660004
"2019-02-06",111.410004
"2019-02-07",110.949997
"2019-02-08",111.510002
"2019-02-11",109.440002
"2019-02-12",109.199997
"2019-02-13",110.199997
"2019-02-14",110.660004
"2019-02-15",112.589996
"2019-02-19",113.510002
"2019-02-20",113.68
"2019-02-21",114.290001
"2019-02-22",115.25
"2019-02-25",113.589996
"2019-02-26",113.5
"2019-02-27",112.779999
"2019-02-28",112.839996
"2019-03-01",114.010002
"2019-03-04",114.330002
"2019-03-05",114
"2019-03-06",114.849998
"2019-03-07",114.010002
"2019-03-08",113.809998
"2019-03-11",114.75
"2019-03-12",114.730003
"2019-03-13",114.089996
"2019-03-14",114.480003
"2019-03-15",114.959999
"2019-03-18",113.120003
"2019-03-19",110
"2019-03-20",109.989998
"2019-03-21",108.660004
"2019-03-22",108.230003
"2019-03-25",107.790001
"2019-03-26",110.139999
"2019-03-27",110.279999
"2019-03-28",110.709999
"2019-03-29",111.029999
"2019-04-01",112.510002
"2019-04-02",111.959999
"2019-04-03",112.519997
"2019-04-04",114.75
"2019-04-05",115
"2019-04-08",114.959999
"2019-04-09",116.860001
"2019-04-10",117.160004
"2019-04-11",116.599998
"2019-04-12",130.059998
"2019-04-15",132.039993
"2019-04-16",129.899994
"2019-04-17",131.75
"2019-04-18",132.449997
"2019-04-22",131.679993
"2019-04-23",133.360001
"2019-04-24",135.100006
"2019-04-25",137.240005
"2019-04-26",139.919998
"2019-04-29",139.300003
"2019-04-30",136.970001
"2019-05-01",136.380005
"2019-05-02",134.139999
"2019-05-03",134.330002
"2019-05-06",135
"2019-05-07",133.440002
"2019-05-08",134.990005
"2019-05-09",133.589996
"2019-05-10",134.039993
"2019-05-13",131.339996
"2019-05-14",133.199997
"2019-05-15",134.679993
"2019-05-16",135.5
"2019-05-17",135.039993
"2019-05-20",133.910004
"2019-05-21",134.089996
"2019-05-22",133.850006
"2019-05-23",132.729996
"2019-05-24",132.789993
"2019-05-28",132.619995
"2019-05-29",131.570007
"2019-05-30",132.199997
"2019-05-31",132.039993
"2019-06-03",132.470001
"2019-06-04",134.820007
"2019-06-05",135.940002
"2019-06-06",137.210007
"2019-06-07",138.039993
"2019-06-10",137.070007
"2019-06-11",135.080002
"2019-06-12",135.720001
"2019-06-13",141.740005
"2019-06-14",141.649994
"2019-06-17",140.970001
"2019-06-18",139.240005
"2019-06-19",140.919998
"2019-06-20",142.020004
"2019-06-21",140.229996
"2019-06-24",139.220001
"2019-06-25",139.940002
"2019-06-26",140.399994
"2019-06-27",139.300003
"2019-06-28",139.639999
"2019-07-01",141.649994
"2019-07-02",142.529999
"2019-07-03",142.979996
"2019-07-05",142.449997
"2019-07-08",141.020004
"2019-07-09",141.610001
"2019-07-10",143.539993
"2019-07-11",143.559998
"2019-07-12",144.880005
"2019-07-15",145.059998
"2019-07-16",144.300003
"2019-07-17",142.570007
"2019-07-18",141.630005
"2019-07-19",139.850006
"2019-07-22",140.839996
"2019-07-23",141.259995
"2019-07-24",141.289993
"2019-07-25",143.210007
"2019-07-26",144.649994
"2019-07-29",146.389999
"2019-07-30",144.929993
"2019-07-31",143.009995
"2019-08-01",141.850006
"2019-08-02",141.710007
"2019-08-05",138.300003
"2019-08-06",141.869995
"2019-08-07",134.860001
"2019-08-08",137.889999
"2019-08-09",138.520004
"2019-08-12",135.75
"2019-08-13",137.009995
"2019-08-14",132.850006
"2019-08-15",133.410004
"2019-08-16",135.199997
"2019-08-19",135.289993
"2019-08-20",135.130005
"2019-08-21",135.759995
"2019-08-22",136.080002
"2019-08-23",131.669998
"2019-08-26",134.610001
"2019-08-27",134.490005
"2019-08-28",136.550003
"2019-08-29",137.839996
"2019-08-30",137.259995
"2019-09-03",136.309998
"2019-09-04",137.889999
"2019-09-05",138.839996
"2019-09-06",139.550003
"2019-09-09",138.830002
"2019-09-10",135.789993
"2019-09-11",136.190002
"2019-09-12",137.5
"2019-09-13",138.020004
"2019-09-16",135.800003
"2019-09-17",136.309998
"2019-09-18",136.800003
"2019-09-19",133.300003
"2019-09-20",132.270004
"2019-09-23",132.460007
"2019-09-24",131.970001
"2019-09-25",133.089996
"2019-09-26",131.270004
"2019-09-27",129.960007
"2019-09-30",130.320007
"2019-10-01",129.550003
"2019-10-02",129.139999
"2019-10-03",128.149994
"2019-10-04",130.270004
"2019-10-07",130.899994
"2019-10-08",128.470001
"2019-10-09",129.330002
"2019-10-10",129.339996
"2019-10-11",130.020004
"2019-10-14",129.699997
"2019-10-15",129.759995
"2019-10-16",130.860001
"2019-10-17",132.369995
"2019-10-18",130.889999
"2019-10-21",130.259995
"2019-10-22",132.399994
"2019-10-23",131.130005
"2019-10-24",130.259995
"2019-10-25",130.899994
"2019-10-28",130.529999
"2019-10-29",129.479996
"2019-10-30",129.600006
"2019-10-31",129.919998
"2019-11-01",132.75
"2019-11-04",132.919998
"2019-11-05",131.449997
"2019-11-06",131.270004
"2019-11-07",132.960007
"2019-11-08",137.960007
"2019-11-11",136.740005
"2019-11-12",138.580002
"2019-11-13",148.720001
"2019-11-14",147.149994
"2019-11-15",144.669998
"2019-11-18",147.649994
"2019-11-19",148.380005
"2019-11-20",146.929993
"2019-11-21",146.899994
"2019-11-22",148.289993
"2019-11-25",149.690002
"2019-11-26",151.639999
"2019-11-27",151.479996
"2019-11-29",151.580002
"2019-12-02",150.619995
"2019-12-03",148.580002
"2019-12-04",148.279999
"2019-12-05",147.440002
"2019-12-06",147.660004
"2019-12-09",146.210007
"2019-12-10",146.100006
"2019-12-11",147.589996
"2019-12-12",147.759995
"2019-12-13",146.380005
"2019-12-16",148.460007
"2019-12-17",147.729996
"2019-12-18",146.259995
"2019-12-19",146.149994
"2019-12-20",146.880005
"2019-12-23",144.679993
"2019-12-24",145.289993
"2019-12-26",145.699997
"2019-12-27",145.75
"2019-12-30",143.770004
"2019-12-31",144.630005
"2020-01-02",148.199997
"2020-01-03",146.5
"2020-01-06",145.649994
"2020-01-07",145.699997
"2020-01-08",145.399994
"2020-01-09",144.830002
"2020-01-10",144.619995
"2020-01-13",143.880005
"2020-01-14",145.199997
"2020-01-15",144.320007
"2020-01-16",145.119995
"2020-01-17",144.330002
"2020-01-21",143.559998
"2020-01-22",144.009995
"2020-01-23",142.199997
"2020-01-24",140.080002
"2020-01-27",135.899994
"2020-01-28",138.369995
"2020-01-29",136.059998
"2020-01-30",137.809998
"2020-01-31",138.309998
"2020-02-03",141.320007
"2020-02-04",144.729996
"2020-02-05",141.369995
"2020-02-06",142.699997
"2020-02-07",141.020004
"2020-02-10",142.589996
"2020-02-11",141.009995
"2020-02-12",141.850006
"2020-02-13",140.899994
"2020-02-14",139.539993
"2020-02-18",139.139999
"2020-02-19",141.300003
"2020-02-20",140.369995
"2020-02-21",138.970001
"2020-02-24",133.009995
"2020-02-25",128.190002
"2020-02-26",123.360001
"2020-02-27",118.040001
"2020-02-28",117.650002
"2020-03-02",119.980003
"2020-03-03",116.449997
"2020-03-04",119.18
"2020-03-05",113.980003
"2020-03-06",115.269997
"2020-03-09",104.349998
"2020-03-10",111.459999
"2020-03-11",105.510002
"2020-03-12",91.809998
"2020-03-13",102.519997
"2020-03-16",95.010002
"2020-03-17",93.529999
"2020-03-18",88.800003
"2020-03-19",94.93
"2020-03-20",85.980003
"2020-03-23",85.760002
"2020-03-24",98.120003
"2020-03-25",100.730003
"2020-03-26",105.360001
"2020-03-27",96.400002
"2020-03-30",99.800003
"2020-03-31",96.599998
"2020-04-01",94.919998
"2020-04-02",96.970001
"2020-04-03",93.879997
"2020-04-06",99.580002
"2020-04-07",101.239998
"2020-04-08",101.07
"2020-04-09",104.5
"2020-04-13",103.5
"2020-04-14",106.029999
"2020-04-15",103.370003
"2020-04-16",102.019997
"2020-04-17",106.629997
"2020-04-20",102.260002
"2020-04-21",100.540001
"2020-04-22",100.989998
"2020-04-23",101
"2020-04-24",101.190002
"2020-04-27",106.059998
"2020-04-28",106.209999
"2020-04-29",112.25
"2020-04-30",108.150002
"2020-05-01",105.5
"2020-05-04",103.18
"2020-05-05",101.059998
"2020-05-06",100.879997
"2020-05-07",105.57
"2020-05-08",109.160004
"2020-05-11",107.769997
"2020-05-12",104.559998
"2020-05-13",102.919998
"2020-05-14",105.910004
"2020-05-15",109.050003
"2020-05-18",116.849998
"2020-05-19",114.370003
"2020-05-20",119.919998
"2020-05-21",117.830002
"2020-05-22",118.019997
"2020-05-26",120.949997
"2020-05-27",121.529999
"2020-05-28",116.75
"2020-05-29",117.300003
"2020-06-01",118.769997
"2020-06-02",118.75
"2020-06-03",122.18
"2020-06-04",123.690002
"2020-06-05",124.82
"2020-06-08",127.279999
"2020-06-09",123.889999
"2020-06-10",122.18
"2020-06-11",112.639999
"2020-06-12",115.489998
"2020-06-15",117.080002
"2020-06-16",118.440002
"2020-06-17",117.650002
"2020-06-18",118.370003
"2020-06-19",114.349998
"2020-06-22",115.919998
"2020-06-23",116.589996
"2020-06-24",112.07
"2020-06-25",111.360001
"2020-06-26",109.099998
"2020-06-29",111.519997
"2020-06-30",111.510002
"2020-07-01",113.010002
"2020-07-02",112.18
"2020-07-06",114.43
"2020-07-07",113.629997
"2020-07-08",116.660004
"2020-07-09",116.809998
"2020-07-10",119.339996
"2020-07-13",116.220001
"2020-07-14",118.660004
"2020-07-15",120.900002
"2020-07-16",119.43
"2020-07-17",118.650002
"2020-07-20",117.790001
"2020-07-21",118.620003
"2020-07-22",119.029999
"2020-07-23",118.120003
"2020-07-24",117.610001
"2020-07-27",116.309998
"2020-07-28",116.18
"2020-07-29",115.610001
"2020-07-30",115.660004
"2020-07-31",116.940002
"2020-08-03",116.349998
"2020-08-04",117.290001
"2020-08-05",127.610001
"2020-08-06",130.820007
"2020-08-07",129.929993
"2020-08-10",128.789993
"2020-08-11",130.490005
"2020-08-12",131.789993
"2020-08-13",130.960007
"2020-08-14",130.529999
"2020-08-17",129.369995
"2020-08-18",128.919998
"2020-08-19",127.769997
"2020-08-20",128.119995
"2020-08-21",127.440002
"2020-08-24",130.690002
"2020-08-25",129.789993
"2020-08-26",132.179993
"2020-08-27",133.729996
"2020-08-28",135.539993
"2020-08-31",131.869995
"2020-09-01",133.550003
"2020-09-02",135.389999
"2020-09-03",133.240005
"2020-09-04",131.990005
"2020-09-08",134.199997
"2020-09-09",133.360001
"2020-09-10",133.220001
"2020-09-11",131.75
"2020-09-14",131.25
"2020-09-15",131.240005
"2020-09-16",132.089996
"2020-09-17",130.220001
"2020-09-18",128.630005
"2020-09-21",125.410004
"2020-09-22",127.209999
"2020-09-23",123.279999
"2020-09-24",122.489998
"2020-09-25",124
"2020-09-28",125.989998
"2020-09-29",125.400002
"2020-09-30",124.080002
"2020-10-01",123.309998
"2020-10-02",122.550003
"2020-10-05",123.370003
"2020-10-06",120.93
"2020-10-07",122.910004
"2020-10-08",123.089996
"2020-10-09",124.980003
"2020-10-12",124.970001
"2020-10-13",128.960007
"2020-10-14",126.589996
"2020-10-15",127.360001
"2020-10-16",126.809998
"2020-10-19",124.230003
"2020-10-20",124.949997
"2020-10-21",126.629997
"2020-10-22",127.559998
"2020-10-23",128.350006
"2020-10-26",124.059998
"2020-10-27",123.309998
"2020-10-28",118.470001
"2020-10-29",121.540001
"2020-10-30",121.25
"2020-11-02",120.129997
"2020-11-03",124.019997
"2020-11-04",125.07
"2020-11-05",126.959999
"2020-11-06",127.459999
"2020-11-09",142.589996
"2020-11-10",142.110001
"2020-11-11",137.820007
"2020-11-12",135.520004
"2020-11-13",138.360001
"2020-11-16",144.669998
"2020-11-17",144.5
"2020-11-18",143.899994
"2020-11-19",141.720001
"2020-11-20",141.070007
"2020-11-23",145.979996
"2020-11-24",151.490005
"2020-11-25",149.089996
"2020-11-27",147.130005
"2020-11-30",148.009995
"2020-12-01",149.440002
"2020-12-02",153.610001
"2020-12-03",153.240005
"2020-12-04",154.139999
"2020-12-07",153.679993
"2020-12-08",153.720001
"2020-12-09",154.429993
"2020-12-10",154.690002
"2020-12-11",175.720001
"2020-12-14",169.300003
"2020-12-15",173.940002
"2020-12-16",173.119995
"2020-12-17",173.550003
"2020-12-18",172.889999
"2020-12-21",170.690002
"2020-12-22",170.449997
"2020-12-23",173.550003
"2020-12-24",173.729996
"2020-12-28",178.860001
"2020-12-29",177.300003
"2020-12-30",181.169998
"2020-12-31",181.179993
"2021-01-04",177.679993
"2021-01-05",178.440002
"2021-01-06",179.119995
"2021-01-07",178.580002
"2021-01-08",178.690002
"2021-01-11",179.089996
"2021-01-12",175.990005
"2021-01-13",176.119995
"2021-01-14",173.429993
"2021-01-15",171.440002
"2021-01-19",172.259995
"2021-01-20",173.639999
"2021-01-21",171.279999
"2021-01-22",172.779999
"2021-01-25",171.889999
"2021-01-26",169.559998
"2021-01-27",163.029999
"2021-01-28",171.880005
"2021-01-29",168.169998
"2021-02-01",170.970001
"2021-02-02",176.960007
"2021-02-03",176.429993
"2021-02-04",180.229996
"2021-02-05",181.160004
"2021-02-08",190
"2021-02-09",188.210007
"2021-02-10",189.630005
"2021-02-11",190.910004
"2021-02-12",187.669998
"2021-02-16",186.350006
"2021-02-17",186.440002
"2021-02-18",183
"2021-02-19",183.649994
"2021-02-22",191.759995
"2021-02-23",197.089996
"2021-02-24",197.509995
"2021-02-25",190.979996
"2021-02-26",189.039993
"2021-03-01",194.979996
"2021-03-02",193.940002
"2021-03-03",192.259995
"2021-03-04",188.029999
"2021-03-05",189.990005
"2021-03-08",201.910004
"2021-03-09",194.509995
"2021-03-10",195.059998
