"Index","XOM.Close"
"2018-08-27",80.400002
"2018-08-28",80.279999
"2018-08-29",80.860001
"2018-08-30",80.510002
"2018-08-31",80.169998
"2018-09-04",80.290001
"2018-09-05",81.360001
"2018-09-06",80.459999
"2018-09-07",81.830002
"2018-09-10",81.709999
"2018-09-11",82.860001
"2018-09-12",83.129997
"2018-09-13",82.32
"2018-09-14",82.919998
"2018-09-17",83.410004
"2018-09-18",83.629997
"2018-09-19",84.629997
"2018-09-20",84.82
"2018-09-21",85.169998
"2018-09-24",86.599998
"2018-09-25",86.5
"2018-09-26",85.779999
"2018-09-27",85.769997
"2018-09-28",85.019997
"2018-10-01",85.809998
"2018-10-02",86.459999
"2018-10-03",86.150002
"2018-10-04",85.580002
"2018-10-05",85.339996
"2018-10-08",86.129997
"2018-10-09",86.510002
"2018-10-10",84.519997
"2018-10-11",81.599998
"2018-10-12",81.379997
"2018-10-15",80.82
"2018-10-16",81.199997
"2018-10-17",81.5
"2018-10-18",81.849998
"2018-10-19",81.970001
"2018-10-22",81.150002
"2018-10-23",79.839996
"2018-10-24",77.620003
"2018-10-25",78.309998
"2018-10-26",77.529999
"2018-10-29",77.050003
"2018-10-30",78.779999
"2018-10-31",79.68
"2018-11-01",80.669998
"2018-11-02",81.949997
"2018-11-05",81.639999
"2018-11-06",81.989998
"2018-11-07",83.029999
"2018-11-08",81.709999
"2018-11-09",80.870003
"2018-11-12",79.830002
"2018-11-13",78
"2018-11-14",77.389999
"2018-11-15",78.190002
"2018-11-16",78.959999
"2018-11-19",79.220001
"2018-11-20",76.970001
"2018-11-21",77.559998
"2018-11-23",75.489998
"2018-11-26",76.980003
"2018-11-27",77.050003
"2018-11-28",78.449997
"2018-11-29",79.059998
"2018-11-30",79.5
"2018-12-03",81.220001
"2018-12-04",79.43
"2018-12-06",78.389999
"2018-12-07",77.639999
"2018-12-10",76.540001
"2018-12-11",76.68
"2018-12-12",76.019997
"2018-12-13",76.980003
"2018-12-14",75.580002
"2018-12-17",74.040001
"2018-12-18",72
"2018-12-19",70.779999
"2018-12-20",68.629997
"2018-12-21",68.120003
"2018-12-24",65.510002
"2018-12-26",68.639999
"2018-12-27",68.940002
"2018-12-28",68.169998
"2018-12-31",68.190002
"2019-01-02",69.690002
"2019-01-03",68.620003
"2019-01-04",71.150002
"2019-01-07",71.519997
"2019-01-08",72.040001
"2019-01-09",72.419998
"2019-01-10",72.050003
"2019-01-11",71.720001
"2019-01-14",71.629997
"2019-01-15",71.669998
"2019-01-16",71.639999
"2019-01-17",72.129997
"2019-01-18",72.989998
"2019-01-22",71.889999
"2019-01-23",71.300003
"2019-01-24",71.400002
"2019-01-25",71.720001
"2019-01-28",71.239998
"2019-01-29",71.510002
"2019-01-30",72.290001
"2019-01-31",73.279999
"2019-02-01",75.919998
"2019-02-04",74.82
"2019-02-05",75.589996
"2019-02-06",75.260002
"2019-02-07",74.68
"2019-02-08",73.980003
"2019-02-11",74.099998
"2019-02-12",75.400002
"2019-02-13",76.25
"2019-02-14",76.269997
"2019-02-15",77.709999
"2019-02-19",78.230003
"2019-02-20",78.529999
"2019-02-21",77.82
"2019-02-22",78.419998
"2019-02-25",78.5
"2019-02-26",78.660004
"2019-02-27",79.470001
"2019-02-28",79.029999
"2019-03-01",80
"2019-03-04",80.309998
"2019-03-05",80.190002
"2019-03-06",79.279999
"2019-03-07",80.160004
"2019-03-08",79.010002
"2019-03-11",79.779999
"2019-03-12",80
"2019-03-13",80.709999
"2019-03-14",80.440002
"2019-03-15",80.150002
"2019-03-18",81.080002
"2019-03-19",80.870003
"2019-03-20",81.32
"2019-03-21",81.790001
"2019-03-22",80.480003
"2019-03-25",79.919998
"2019-03-26",80.959999
"2019-03-27",80.339996
"2019-03-28",80.739998
"2019-03-29",80.800003
"2019-04-01",81.730003
"2019-04-02",81.379997
"2019-04-03",80.900002
"2019-04-04",82.050003
"2019-04-05",82.489998
"2019-04-08",83
"2019-04-09",81.93
"2019-04-10",81.559998
"2019-04-11",81.949997
"2019-04-12",80.919998
"2019-04-15",80.650002
"2019-04-16",81.199997
"2019-04-17",81.43
"2019-04-18",81.129997
"2019-04-22",82.900002
"2019-04-23",83.379997
"2019-04-24",81.760002
"2019-04-25",82.220001
"2019-04-26",80.489998
"2019-04-29",79.970001
"2019-04-30",80.279999
"2019-05-01",78.669998
"2019-05-02",77.290001
"2019-05-03",77.470001
"2019-05-06",77.129997
"2019-05-07",76.720001
"2019-05-08",76.839996
"2019-05-09",76.769997
"2019-05-10",76.559998
"2019-05-13",75.709999
"2019-05-14",75.809998
"2019-05-15",76.370003
"2019-05-16",76.360001
"2019-05-17",75.910004
"2019-05-20",75.900002
"2019-05-21",76.25
"2019-05-22",75.559998
"2019-05-23",73.790001
"2019-05-24",74.099998
"2019-05-28",72.610001
"2019-05-29",72.160004
"2019-05-30",71.970001
"2019-05-31",70.769997
"2019-06-03",71.879997
"2019-06-04",73.589996
"2019-06-05",72.980003
"2019-06-06",74.309998
"2019-06-07",74.580002
"2019-06-10",74.910004
"2019-06-11",74.839996
"2019-06-12",74.029999
"2019-06-13",74.68
"2019-06-14",74.349998
"2019-06-17",75.089996
"2019-06-18",75.739998
"2019-06-19",75.32
"2019-06-20",76.610001
"2019-06-21",77.690002
"2019-06-24",76.949997
"2019-06-25",76.269997
"2019-06-26",76.599998
"2019-06-27",75.82
"2019-06-28",76.629997
"2019-07-01",76.559998
"2019-07-02",75.720001
"2019-07-03",76.440002
"2019-07-05",76.129997
"2019-07-08",76.480003
"2019-07-09",76.43
"2019-07-10",77.510002
"2019-07-11",77.57
"2019-07-12",77.629997
"2019-07-15",77.080002
"2019-07-16",75.93
"2019-07-17",75.480003
"2019-07-18",74.839996
"2019-07-19",74.989998
"2019-07-22",75.07
"2019-07-23",75.370003
"2019-07-24",75.360001
"2019-07-25",74.93
"2019-07-26",74.809998
"2019-07-29",75.339996
"2019-07-30",75.349998
"2019-07-31",74.360001
"2019-08-01",72.459999
"2019-08-02",71.75
"2019-08-05",70.279999
"2019-08-06",70.959999
"2019-08-07",70.5
"2019-08-08",72.379997
"2019-08-09",70.839996
"2019-08-12",69.629997
"2019-08-13",70.489998
"2019-08-14",67.650002
"2019-08-15",67.25
"2019-08-16",68.300003
"2019-08-19",69.449997
"2019-08-20",69.029999
"2019-08-21",69.720001
"2019-08-22",69.57
"2019-08-23",67.489998
"2019-08-26",67.849998
"2019-08-27",67.190002
"2019-08-28",67.68
"2019-08-29",68.43
"2019-08-30",68.480003
"2019-09-03",68.559998
"2019-09-04",69.290001
"2019-09-05",70.269997
"2019-09-06",70.93
"2019-09-09",71.489998
"2019-09-10",72.07
"2019-09-11",71.93
"2019-09-12",71.980003
"2019-09-13",72.639999
"2019-09-16",73.730003
"2019-09-17",73.169998
"2019-09-18",72.82
"2019-09-19",72.330002
"2019-09-20",72.080002
"2019-09-23",72.129997
"2019-09-24",71.139999
"2019-09-25",71.349998
"2019-09-26",70.970001
"2019-09-27",71.480003
"2019-09-30",70.610001
"2019-10-01",68.949997
"2019-10-02",67.150002
"2019-10-03",67.980003
"2019-10-04",68.970001
"2019-10-07",68.019997
"2019-10-08",66.699997
"2019-10-09",67.440002
"2019-10-10",68.25
"2019-10-11",68.980003
"2019-10-14",69.18
"2019-10-15",69.419998
"2019-10-16",68.230003
"2019-10-17",68.139999
"2019-10-18",67.610001
"2019-10-21",68.739998
"2019-10-22",69.089996
"2019-10-23",69.75
"2019-10-24",69.089996
"2019-10-25",69.25
"2019-10-28",68.639999
"2019-10-29",68.440002
"2019-10-30",67.720001
"2019-10-31",67.57
"2019-11-01",69.599998
"2019-11-04",71.669998
"2019-11-05",73.089996
"2019-11-06",71.489998
"2019-11-07",73.010002
"2019-11-08",70.769997
"2019-11-11",70.339996
"2019-11-12",69.370003
"2019-11-13",68.800003
"2019-11-14",68.5
"2019-11-15",69.190002
"2019-11-18",68.519997
"2019-11-19",67.82
"2019-11-20",68.029999
"2019-11-21",69.669998
"2019-11-22",69.370003
"2019-11-25",68.910004
"2019-11-26",68.739998
"2019-11-27",68.699997
"2019-11-29",68.129997
"2019-12-02",68.419998
"2019-12-03",67.879997
"2019-12-04",68.650002
"2019-12-05",68.410004
"2019-12-06",69.510002
"2019-12-09",69.660004
"2019-12-10",69.059998
"2019-12-11",68.959999
"2019-12-12",70.339996
"2019-12-13",69.230003
"2019-12-16",70
"2019-12-17",69.68
"2019-12-18",69.870003
"2019-12-19",69.389999
"2019-12-20",69.940002
"2019-12-23",70.290001
"2019-12-24",70.019997
"2019-12-26",70.129997
"2019-12-27",69.889999
"2019-12-30",69.480003
"2019-12-31",69.779999
"2020-01-02",70.900002
"2020-01-03",70.330002
"2020-01-06",70.870003
"2020-01-07",70.290001
"2020-01-08",69.230003
"2020-01-09",69.760002
"2020-01-10",69.139999
"2020-01-13",69.800003
"2020-01-14",69.199997
"2020-01-15",69.089996
"2020-01-16",68.82
"2020-01-17",68.559998
"2020-01-21",67.580002
"2020-01-22",67.190002
"2020-01-23",66.769997
"2020-01-24",66.32
"2020-01-27",64.739998
"2020-01-28",64.650002
"2020-01-29",64.110001
"2020-01-30",64.790001
"2020-01-31",62.119999
"2020-02-03",60.73
"2020-02-04",59.970001
"2020-02-05",62.73
"2020-02-06",61.880001
"2020-02-07",61.470001
"2020-02-10",59.959999
"2020-02-11",60.529999
"2020-02-12",61.27
"2020-02-13",60.93
"2020-02-14",60.650002
"2020-02-18",59.880001
"2020-02-19",60.34
"2020-02-20",59.860001
"2020-02-21",59.130001
"2020-02-24",56.360001
"2020-02-25",54.200001
"2020-02-26",53.009998
"2020-02-27",49.82
"2020-02-28",51.439999
"2020-03-02",53.880001
"2020-03-03",51.299999
"2020-03-04",52.419998
"2020-03-05",50.110001
"2020-03-06",47.689999
"2020-03-09",41.860001
"2020-03-10",43.41
"2020-03-11",41.98
"2020-03-12",37.18
"2020-03-13",38.119999
"2020-03-16",34.490002
"2020-03-17",36.810001
"2020-03-18",33.119999
"2020-03-19",34.43
"2020-03-20",32.740002
"2020-03-23",31.450001
"2020-03-24",35.439999
"2020-03-25",37.290001
"2020-03-26",38.82
"2020-03-27",36.950001
"2020-03-30",37.5
"2020-03-31",37.970001
"2020-04-01",37.529999
"2020-04-02",40.400002
"2020-04-03",39.209999
"2020-04-06",40.470001
"2020-04-07",41.240002
"2020-04-08",43.849998
"2020-04-09",43.130001
"2020-04-13",42.759998
"2020-04-14",42.43
"2020-04-15",40.48
"2020-04-16",39.150002
"2020-04-17",43.220001
"2020-04-20",41.18
"2020-04-21",40.959999
"2020-04-22",42.130001
"2020-04-23",43.450001
"2020-04-24",43.73
"2020-04-27",43.939999
"2020-04-28",44.970001
"2020-04-29",47.459999
"2020-04-30",46.470001
"2020-05-01",43.139999
"2020-05-04",44.880001
"2020-05-05",44.830002
"2020-05-06",43.990002
"2020-05-07",44.240002
"2020-05-08",46.18
"2020-05-11",45.740002
"2020-05-12",44.119999
"2020-05-13",41.93
"2020-05-14",42.299999
"2020-05-15",42
"2020-05-18",45.34
"2020-05-19",43.939999
"2020-05-20",45.369999
"2020-05-21",44.560001
"2020-05-22",44.599998
"2020-05-26",45.91
"2020-05-27",46.240002
"2020-05-28",45.040001
"2020-05-29",45.470001
"2020-06-01",46.279999
"2020-06-02",47.310001
"2020-06-03",49.240002
"2020-06-04",49.099998
"2020-06-05",53.080002
"2020-06-08",54.740002
"2020-06-09",53.52
"2020-06-10",50.650002
"2020-06-11",46.18
"2020-06-12",47.169998
"2020-06-15",47.139999
"2020-06-16",48.200001
"2020-06-17",46.630001
"2020-06-18",46.919998
"2020-06-19",45.98
"2020-06-22",46.419998
"2020-06-23",46.700001
"2020-06-24",44.5
"2020-06-25",45.169998
"2020-06-26",43.619999
"2020-06-29",44.32
"2020-06-30",44.720001
"2020-07-01",43.709999
"2020-07-02",44.080002
"2020-07-06",44.389999
"2020-07-07",43.240002
"2020-07-08",43.139999
"2020-07-09",41.360001
"2020-07-10",42.650002
"2020-07-13",42.66
"2020-07-14",44.07
"2020-07-15",44.630001
"2020-07-16",44.279999
"2020-07-17",43.52
"2020-07-20",42.5
"2020-07-21",44.650002
"2020-07-22",43.610001
"2020-07-23",43.700001
"2020-07-24",43.43
"2020-07-27",44.07
"2020-07-28",43.549999
"2020-07-29",44.029999
"2020-07-30",41.869999
"2020-07-31",42.080002
"2020-08-03",42.25
"2020-08-04",43.470001
"2020-08-05",43.849998
"2020-08-06",43.639999
"2020-08-07",43.439999
"2020-08-10",44.509998
"2020-08-11",44.970001
"2020-08-12",44.09
"2020-08-13",43.009998
"2020-08-14",43.200001
"2020-08-17",42.639999
"2020-08-18",42.43
"2020-08-19",41.959999
"2020-08-20",41.32
"2020-08-21",41.009998
"2020-08-24",42.220001
"2020-08-25",40.880001
"2020-08-26",40.009998
"2020-08-27",39.740002
"2020-08-28",40.689999
"2020-08-31",39.939999
"2020-09-01",39.43
"2020-09-02",39.189999
"2020-09-03",39.110001
"2020-09-04",39.080002
"2020-09-08",38.18
"2020-09-09",37.950001
"2020-09-10",37
"2020-09-11",36.900002
"2020-09-14",36.66
"2020-09-15",36.27
"2020-09-16",37.810001
"2020-09-17",37.799999
"2020-09-18",37.189999
"2020-09-21",36.43
"2020-09-22",35.529999
"2020-09-23",34.389999
"2020-09-24",34.32
"2020-09-25",34.639999
"2020-09-28",35.310001
"2020-09-29",34.279999
"2020-09-30",34.330002
"2020-10-01",33.130001
"2020-10-02",32.98
"2020-10-05",33.740002
"2020-10-06",33.389999
"2020-10-07",33.5
"2020-10-08",35.259998
"2020-10-09",34.740002
"2020-10-12",34.630001
"2020-10-13",34.220001
"2020-10-14",34.150002
"2020-10-15",34.450001
"2020-10-16",34.099998
"2020-10-19",33.419998
"2020-10-20",33.700001
"2020-10-21",33.16
"2020-10-22",34.860001
"2020-10-23",34.16
"2020-10-26",33.349998
"2020-10-27",32.82
"2020-10-28",31.57
"2020-10-29",32.970001
"2020-10-30",32.619999
"2020-11-02",33.990002
"2020-11-03",33.41
"2020-11-04",33.23
"2020-11-05",33.169998
"2020-11-06",32.779999
"2020-11-09",36.93
"2020-11-10",36.860001
"2020-11-11",36.48
"2020-11-12",35.23
"2020-11-13",36.080002
"2020-11-16",38.16
"2020-11-17",38.669998
"2020-11-18",37.209999
"2020-11-19",37.400002
"2020-11-20",36.939999
"2020-11-23",39.360001
"2020-11-24",41.98
"2020-11-25",40.810001
"2020-11-27",40.189999
"2020-11-30",38.130001
"2020-12-01",38.5
"2020-12-02",39.939999
"2020-12-03",40.209999
"2020-12-04",41.68
"2020-12-07",40.900002
"2020-12-08",42.240002
"2020-12-09",42.799999
"2020-12-10",44.009998
"2020-12-11",43.799999
"2020-12-14",42.220001
"2020-12-15",43.040001
"2020-12-16",43.700001
"2020-12-17",43.48
"2020-12-18",42.73
"2020-12-21",41.950001
"2020-12-22",41.240002
"2020-12-23",41.77
"2020-12-24",41.599998
"2020-12-28",41.740002
"2020-12-29",41.27
"2020-12-30",41.599998
"2020-12-31",41.220001
"2021-01-04",41.5
"2021-01-05",43.5
"2021-01-06",44.610001
"2021-01-07",44.959999
"2021-01-08",45.459999
"2021-01-11",46.84
"2021-01-12",47.880001
"2021-01-13",48.419998
"2021-01-14",50.310001
"2021-01-15",47.889999
"2021-01-19",48.84
"2021-01-20",49.529999
"2021-01-21",48.110001
"2021-01-22",47.43
"2021-01-25",46.900002
"2021-01-26",45.869999
"2021-01-27",45.349998
"2021-01-28",46.060001
"2021-01-29",44.84
"2021-02-01",44.919998
"2021-02-02",45.630001
"2021-02-03",47.419998
"2021-02-04",48.330002
"2021-02-05",49.950001
"2021-02-08",52.099998
"2021-02-09",50.630001
"2021-02-10",51.119999
"2021-02-11",49.84
"2021-02-12",50.52
"2021-02-16",52.040001
"2021-02-17",52.849998
"2021-02-18",52.02
"2021-02-19",52.369999
"2021-02-22",54.299999
"2021-02-23",55.049999
"2021-02-24",56.700001
"2021-02-25",55.759998
"2021-02-26",54.369999
"2021-03-01",56.400002
"2021-03-02",56.07
"2021-03-03",56.52
"2021-03-04",58.709999
"2021-03-05",60.93
"2021-03-08",60.869999
"2021-03-09",59.93
"2021-03-10",61.77
