"Index","QCOM.Close"
"2018-09-21",73.699997
"2018-09-24",73.580002
"2018-09-25",72.739998
"2018-09-26",71.760002
"2018-09-27",71.709999
"2018-09-28",72.029999
"2018-10-01",72.599998
"2018-10-02",73.349998
"2018-10-03",72.639999
"2018-10-04",72.379997
"2018-10-05",71.209999
"2018-10-08",70.93
"2018-10-09",70.129997
"2018-10-10",66.730003
"2018-10-11",64.290001
"2018-10-12",64.290001
"2018-10-15",64.169998
"2018-10-16",66.120003
"2018-10-17",66.099998
"2018-10-18",65.150002
"2018-10-19",65.360001
"2018-10-22",66.120003
"2018-10-23",66.379997
"2018-10-24",62.619999
"2018-10-25",63.200001
"2018-10-26",62.48
"2018-10-29",62.169998
"2018-10-30",63.18
"2018-10-31",62.889999
"2018-11-01",63.709999
"2018-11-02",63.330002
"2018-11-05",63.470001
"2018-11-06",63.630001
"2018-11-07",63.209999
"2018-11-08",58.049999
"2018-11-09",56.720001
"2018-11-12",54.490002
"2018-11-13",54.16
"2018-11-14",53.939999
"2018-11-15",55.389999
"2018-11-16",55.880001
"2018-11-19",54.900002
"2018-11-20",54.919998
"2018-11-21",55.27
"2018-11-23",55.25
"2018-11-26",55.73
"2018-11-27",55.57
"2018-11-28",56.650002
"2018-11-29",58.110001
"2018-11-30",58.259998
"2018-12-03",59.139999
"2018-12-04",57.73
"2018-12-06",57.110001
"2018-12-07",55.990002
"2018-12-10",57.240002
"2018-12-11",57.349998
"2018-12-12",57.720001
"2018-12-13",58.09
"2018-12-14",57.619999
"2018-12-17",57
"2018-12-18",57.779999
"2018-12-19",56.689999
"2018-12-20",56.369999
"2018-12-21",54.849998
"2018-12-24",53.650002
"2018-12-26",55.959999
"2018-12-27",56.09
"2018-12-28",56.810001
"2018-12-31",56.91
"2019-01-02",57.400002
"2019-01-03",55.700001
"2019-01-04",56.599998
"2019-01-07",56.439999
"2019-01-08",55.950001
"2019-01-09",56.610001
"2019-01-10",56.799999
"2019-01-11",57.5
"2019-01-14",57.299999
"2019-01-15",55.73
"2019-01-16",55.27
"2019-01-17",54.77
"2019-01-18",55.27
"2019-01-22",54.290001
"2019-01-23",51.77
"2019-01-24",50.810001
"2019-01-25",51.299999
"2019-01-28",50.639999
"2019-01-29",49.400002
"2019-01-30",50.169998
"2019-01-31",49.52
"2019-02-01",49.610001
"2019-02-04",49.689999
"2019-02-05",50.73
"2019-02-06",51.099998
"2019-02-07",50.549999
"2019-02-08",50.290001
"2019-02-11",50.830002
"2019-02-12",51.66
"2019-02-13",51.59
"2019-02-14",51.57
"2019-02-15",51.98
"2019-02-19",52.009998
"2019-02-20",52.450001
"2019-02-21",52.349998
"2019-02-22",53.119999
"2019-02-25",52.990002
"2019-02-26",53.029999
"2019-02-27",53.040001
"2019-02-28",53.389999
"2019-03-01",54.200001
"2019-03-04",53.779999
"2019-03-05",53.939999
"2019-03-06",54.799999
"2019-03-07",54.029999
"2019-03-08",53.529999
"2019-03-11",54.349998
"2019-03-12",54.84
"2019-03-13",55.389999
"2019-03-14",55.400002
"2019-03-15",56.599998
"2019-03-18",56.830002
"2019-03-19",56.970001
"2019-03-20",57.16
"2019-03-21",57.77
"2019-03-22",56.82
"2019-03-25",56.639999
"2019-03-26",58
"2019-03-27",56.91
"2019-03-28",56.549999
"2019-03-29",57.029999
"2019-04-01",57.810001
"2019-04-02",58.09
"2019-04-03",57.68
"2019-04-04",57.860001
"2019-04-05",57.990002
"2019-04-08",57.759998
"2019-04-09",57.439999
"2019-04-10",56.330002
"2019-04-11",55.900002
"2019-04-12",56.950001
"2019-04-15",57.18
"2019-04-16",70.449997
"2019-04-17",79.080002
"2019-04-18",79.889999
"2019-04-22",81.970001
"2019-04-23",86.720001
"2019-04-24",86.830002
"2019-04-25",85.07
"2019-04-26",86.639999
"2019-04-29",87.25
"2019-04-30",86.129997
"2019-05-01",86.370003
"2019-05-02",87.139999
"2019-05-03",89.290001
"2019-05-06",88.25
"2019-05-07",85.199997
"2019-05-08",84.540001
"2019-05-09",83.779999
"2019-05-10",85.839996
"2019-05-13",83.889999
"2019-05-14",86.129997
"2019-05-15",86.260002
"2019-05-16",82.809998
"2019-05-17",81.5
"2019-05-20",76.620003
"2019-05-21",77.75
"2019-05-22",69.309998
"2019-05-23",68.260002
"2019-05-24",66.209999
"2019-05-28",65.370003
"2019-05-29",65.760002
"2019-05-30",66.589996
"2019-05-31",66.82
"2019-06-03",66.660004
"2019-06-04",68.449997
"2019-06-05",67.019997
"2019-06-06",67.589996
"2019-06-07",68.690002
"2019-06-10",70.540001
"2019-06-11",71.239998
"2019-06-12",69.589996
"2019-06-13",69.93
"2019-06-14",68.720001
"2019-06-17",69.110001
"2019-06-18",71.959999
"2019-06-19",71.800003
"2019-06-20",72.739998
"2019-06-21",72.720001
"2019-06-24",73.160004
"2019-06-25",72.550003
"2019-06-26",74.949997
"2019-06-27",75.43
"2019-06-28",76.07
"2019-07-01",77.519997
"2019-07-02",77.010002
"2019-07-03",76.629997
"2019-07-05",76.660004
"2019-07-08",76.629997
"2019-07-09",76.550003
"2019-07-10",74.360001
"2019-07-11",73.709999
"2019-07-12",74.900002
"2019-07-15",75.43
"2019-07-16",75.669998
"2019-07-17",75.760002
"2019-07-18",74.370003
"2019-07-19",75
"2019-07-22",75.949997
"2019-07-23",74.120003
"2019-07-24",75.870003
"2019-07-25",75.349998
"2019-07-26",75.220001
"2019-07-29",74.970001
"2019-07-30",74.809998
"2019-07-31",73.160004
"2019-08-01",71.199997
"2019-08-02",71.150002
"2019-08-05",68.800003
"2019-08-06",68.169998
"2019-08-07",69.400002
"2019-08-08",71.260002
"2019-08-09",71.5
"2019-08-12",69.800003
"2019-08-13",72.18
"2019-08-14",70.879997
"2019-08-15",71.160004
"2019-08-16",73.279999
"2019-08-19",74.870003
"2019-08-20",76.07
"2019-08-21",76.699997
"2019-08-22",77.150002
"2019-08-23",73.519997
"2019-08-26",72.910004
"2019-08-27",73.970001
"2019-08-28",74.349998
"2019-08-29",76.449997
"2019-08-30",77.769997
"2019-09-03",75.120003
"2019-09-04",77.089996
"2019-09-05",78.989998
"2019-09-06",78.839996
"2019-09-09",78.209999
"2019-09-10",78.709999
"2019-09-11",79.900002
"2019-09-12",79.080002
"2019-09-13",78.410004
"2019-09-16",78.040001
"2019-09-17",78.690002
"2019-09-18",78.900002
"2019-09-19",78.230003
"2019-09-20",76.440002
"2019-09-23",77.239998
"2019-09-24",75.230003
"2019-09-25",77.260002
"2019-09-26",77.349998
"2019-09-27",76.629997
"2019-09-30",76.279999
"2019-10-01",75.470001
"2019-10-02",73.989998
"2019-10-03",75.730003
"2019-10-04",77.489998
"2019-10-07",76.339996
"2019-10-08",72.849998
"2019-10-09",74.349998
"2019-10-10",74.970001
"2019-10-11",76.699997
"2019-10-14",76.300003
"2019-10-15",77.82
"2019-10-16",78.230003
"2019-10-17",78.970001
"2019-10-18",77.68
"2019-10-21",78.980003
"2019-10-22",78.470001
"2019-10-23",77.239998
"2019-10-24",78.989998
"2019-10-25",80.169998
"2019-10-28",83.050003
"2019-10-29",81.660004
"2019-10-30",81.440002
"2019-10-31",80.440002
"2019-11-01",83.580002
"2019-11-04",85.089996
"2019-11-05",85.459999
"2019-11-06",84.629997
"2019-11-07",89.980003
"2019-11-08",94.029999
"2019-11-11",91.839996
"2019-11-12",90.970001
"2019-11-13",90.470001
"2019-11-14",90.480003
"2019-11-15",90.809998
"2019-11-18",90.480003
"2019-11-19",87.959999
"2019-11-20",85.620003
"2019-11-21",85.110001
"2019-11-22",84.889999
"2019-11-25",85.290001
"2019-11-26",84.629997
"2019-11-27",84.800003
"2019-11-29",83.550003
"2019-12-02",82.449997
"2019-12-03",80.580002
"2019-12-04",82.080002
"2019-12-05",82.589996
"2019-12-06",83.82
"2019-12-09",84.919998
"2019-12-10",84.120003
"2019-12-11",86.989998
"2019-12-12",89.050003
"2019-12-13",87.830002
"2019-12-16",88.43
"2019-12-17",88.32
"2019-12-18",87.980003
"2019-12-19",88.489998
"2019-12-20",88.849998
"2019-12-23",88.449997
"2019-12-24",88.769997
"2019-12-26",88.400002
"2019-12-27",88.800003
"2019-12-30",88.43
"2019-12-31",88.230003
"2020-01-02",88.690002
"2020-01-03",87.019997
"2020-01-06",86.510002
"2020-01-07",88.970001
"2020-01-08",88.709999
"2020-01-09",89.910004
"2020-01-10",90.260002
"2020-01-13",90.970001
"2020-01-14",90.559998
"2020-01-15",89.669998
"2020-01-16",91.790001
"2020-01-17",95.910004
"2020-01-21",94.540001
"2020-01-22",92.970001
"2020-01-23",92
"2020-01-24",89.650002
"2020-01-27",87.050003
"2020-01-28",89.150002
"2020-01-29",88.230003
"2020-01-30",87.779999
"2020-01-31",85.309998
"2020-02-03",86.480003
"2020-02-04",88.93
"2020-02-05",90.910004
"2020-02-06",90.610001
"2020-02-07",87.419998
"2020-02-10",88.599998
"2020-02-11",90
"2020-02-12",91.720001
"2020-02-13",90.029999
"2020-02-14",89.599998
"2020-02-18",88.029999
"2020-02-19",90.559998
"2020-02-20",89.470001
"2020-02-21",87.029999
"2020-02-24",83.32
"2020-02-25",80.220001
"2020-02-26",79.660004
"2020-02-27",75.940002
"2020-02-28",78.300003
"2020-03-02",80.559998
"2020-03-03",78.559998
"2020-03-04",81.800003
"2020-03-05",79.169998
"2020-03-06",77.470001
"2020-03-09",72.639999
"2020-03-10",78.889999
"2020-03-11",74.620003
"2020-03-12",67.019997
"2020-03-13",75.809998
"2020-03-16",64.480003
"2020-03-17",68.860001
"2020-03-18",61.189999
"2020-03-19",65
"2020-03-20",60.91
"2020-03-23",62.529999
"2020-03-24",65.459999
"2020-03-25",63.080002
"2020-03-26",68.980003
"2020-03-27",66.589996
"2020-03-30",69.029999
"2020-03-31",67.650002
"2020-04-01",65.900002
"2020-04-02",68.019997
"2020-04-03",65.230003
"2020-04-06",70.949997
"2020-04-07",72.730003
"2020-04-08",73.330002
"2020-04-09",71.580002
"2020-04-13",73.300003
"2020-04-14",77.550003
"2020-04-15",75.989998
"2020-04-16",76.849998
"2020-04-17",76.169998
"2020-04-20",74.309998
"2020-04-21",71.839996
"2020-04-22",74.68
"2020-04-23",73.809998
"2020-04-24",76.040001
"2020-04-27",75.980003
"2020-04-28",75.290001
"2020-04-29",78.970001
"2020-04-30",78.669998
"2020-05-01",75.639999
"2020-05-04",75.68
"2020-05-05",77.629997
"2020-05-06",78.870003
"2020-05-07",78.830002
"2020-05-08",80.559998
"2020-05-11",80.480003
"2020-05-12",78.419998
"2020-05-13",78
"2020-05-14",79.870003
"2020-05-15",75.769997
"2020-05-18",79.940002
"2020-05-19",78.089996
"2020-05-20",80.629997
"2020-05-21",78
"2020-05-22",78.699997
"2020-05-26",78.019997
"2020-05-27",79.290001
"2020-05-28",78.110001
"2020-05-29",80.879997
"2020-06-01",79.730003
"2020-06-02",84.629997
"2020-06-03",84.110001
"2020-06-04",86.040001
"2020-06-05",88.550003
"2020-06-08",91.370003
"2020-06-09",89.75
"2020-06-10",91.010002
"2020-06-11",84.019997
"2020-06-12",85.239998
"2020-06-15",86.389999
"2020-06-16",89.519997
"2020-06-17",89.940002
"2020-06-18",89.919998
"2020-06-19",88.809998
"2020-06-22",89.129997
"2020-06-23",89.349998
"2020-06-24",89.139999
"2020-06-25",88.959999
"2020-06-26",88.019997
"2020-06-29",89.010002
"2020-06-30",91.209999
"2020-07-01",89.779999
"2020-07-02",91.870003
"2020-07-06",92.919998
"2020-07-07",92.139999
"2020-07-08",93.529999
"2020-07-09",93.25
"2020-07-10",92.510002
"2020-07-13",91.330002
"2020-07-14",92.379997
"2020-07-15",92.550003
"2020-07-16",91.199997
"2020-07-17",92.230003
"2020-07-20",93.169998
"2020-07-21",92.309998
"2020-07-22",92.599998
"2020-07-23",89.669998
"2020-07-24",88.889999
"2020-07-27",92.699997
"2020-07-28",91.449997
"2020-07-29",93.029999
"2020-07-30",107.190002
"2020-07-31",105.610001
"2020-08-03",109.589996
"2020-08-04",110.949997
"2020-08-05",111.389999
"2020-08-06",111.059998
"2020-08-07",108.25
"2020-08-10",106.360001
"2020-08-11",108.830002
"2020-08-12",115.790001
"2020-08-13",113.410004
"2020-08-14",113.739998
"2020-08-17",112.18
"2020-08-18",112.029999
"2020-08-19",111.040001
"2020-08-20",110.660004
"2020-08-21",113
"2020-08-24",115.910004
"2020-08-25",115.949997
"2020-08-26",116.040001
"2020-08-27",116.019997
"2020-08-28",118.199997
"2020-08-31",119.099998
"2020-09-01",122.010002
"2020-09-02",123.18
"2020-09-03",116.43
"2020-09-04",115.970001
"2020-09-08",109.769997
"2020-09-09",114.019997
"2020-09-10",112.440002
"2020-09-11",113.419998
"2020-09-14",113.459999
"2020-09-15",116.580002
"2020-09-16",114.559998
"2020-09-17",114.879997
"2020-09-18",110.690002
"2020-09-21",111.919998
"2020-09-22",113.82
"2020-09-23",110.57
"2020-09-24",112.190002
"2020-09-25",114.5
"2020-09-28",118.470001
"2020-09-29",117.379997
"2020-09-30",117.68
"2020-10-01",119.519997
"2020-10-02",115.470001
"2020-10-05",120.519997
"2020-10-06",119.540001
"2020-10-07",123.029999
"2020-10-08",122.339996
"2020-10-09",124.870003
"2020-10-12",126.690002
"2020-10-13",127.459999
"2020-10-14",129.880005
"2020-10-15",128.580002
"2020-10-16",129.029999
"2020-10-19",128.419998
"2020-10-20",128.300003
"2020-10-21",128.550003
"2020-10-22",128.380005
"2020-10-23",128.880005
"2020-10-26",126.199997
"2020-10-27",125.910004
"2020-10-28",121.580002
"2020-10-29",126.440002
"2020-10-30",123.360001
"2020-11-02",123.970001
"2020-11-03",125.449997
"2020-11-04",128.970001
"2020-11-05",145.410004
"2020-11-06",145.009995
"2020-11-09",142.610001
"2020-11-10",140.110001
"2020-11-11",147.690002
"2020-11-12",143.910004
"2020-11-13",144.259995
"2020-11-16",149.070007
"2020-11-17",148.740005
"2020-11-18",147.050003
"2020-11-19",147.529999
"2020-11-20",146.029999
"2020-11-23",143.820007
"2020-11-24",145.929993
"2020-11-25",144.080002
"2020-11-27",143.830002
"2020-11-30",147.169998
"2020-12-01",151.259995
"2020-12-02",149.979996
"2020-12-03",149.910004
"2020-12-04",157.619995
"2020-12-07",158.020004
"2020-12-08",158.800003
"2020-12-09",156.020004
"2020-12-10",155.75
"2020-12-11",144.279999
"2020-12-14",146.289993
"2020-12-15",148.360001
"2020-12-16",149.740005
"2020-12-17",149.529999
"2020-12-18",147.419998
"2020-12-21",146.800003
"2020-12-22",146.339996
"2020-12-23",146.960007
"2020-12-24",148.789993
"2020-12-28",147.740005
"2020-12-29",148.490005
"2020-12-30",149.949997
"2020-12-31",152.339996
"2021-01-04",148.5
"2021-01-05",152.429993
"2021-01-06",151.190002
"2021-01-07",155.699997
"2021-01-08",156.639999
"2021-01-11",156.110001
"2021-01-12",154.449997
"2021-01-13",157.419998
"2021-01-14",160.850006
"2021-01-15",157.089996
"2021-01-19",163.770004
"2021-01-20",164.600006
"2021-01-21",164.75
"2021-01-22",162.419998
"2021-01-25",164.399994
"2021-01-26",162.550003
"2021-01-27",153.669998
"2021-01-28",155.550003
"2021-01-29",156.279999
"2021-02-01",161.580002
"2021-02-02",164.779999
"2021-02-03",162.300003
"2021-02-04",147.970001
"2021-02-05",145.839996
"2021-02-08",147.380005
"2021-02-09",146.110001
"2021-02-10",145.5
"2021-02-11",145.559998
"2021-02-12",147.979996
"2021-02-16",147.160004
"2021-02-17",144.75
"2021-02-18",143.910004
"2021-02-19",144.940002
"2021-02-22",139.460007
"2021-02-23",137.119995
"2021-02-24",141.100006
"2021-02-25",135.529999
"2021-02-26",136.190002
"2021-03-01",139.490005
"2021-03-02",137.039993
"2021-03-03",131.660004
"2021-03-04",127.800003
"2021-03-05",129.75
"2021-03-08",123.199997
"2021-03-09",129.110001
"2021-03-10",127.870003
