"Index","JPM.Close"
"2018-09-20",118.629997
"2018-09-21",117.849998
"2018-09-24",116.720001
"2018-09-25",116.389999
"2018-09-26",115.019997
"2018-09-27",114.519997
"2018-09-28",112.839996
"2018-10-01",113.5
"2018-10-02",113.970001
"2018-10-03",115.040001
"2018-10-04",115.269997
"2018-10-05",114.620003
"2018-10-08",115.32
"2018-10-09",114.519997
"2018-10-10",111.470001
"2018-10-11",108.129997
"2018-10-12",106.949997
"2018-10-15",106.339996
"2018-10-16",108.620003
"2018-10-17",109.830002
"2018-10-18",108.089996
"2018-10-19",107.910004
"2018-10-22",106.360001
"2018-10-23",105.25
"2018-10-24",103.290001
"2018-10-25",104.860001
"2018-10-26",103.419998
"2018-10-29",104.849998
"2018-10-30",106.699997
"2018-10-31",109.019997
"2018-11-01",108.980003
"2018-11-02",108.379997
"2018-11-05",109.089996
"2018-11-06",109.599998
"2018-11-07",111.480003
"2018-11-08",112.379997
"2018-11-09",111.290001
"2018-11-12",108.949997
"2018-11-13",109.589996
"2018-11-14",107.330002
"2018-11-15",110.07
"2018-11-16",109.989998
"2018-11-19",110.830002
"2018-11-20",108.449997
"2018-11-21",107.639999
"2018-11-23",106.650002
"2018-11-26",109.260002
"2018-11-27",109.720001
"2018-11-28",110.940002
"2018-11-29",110.059998
"2018-11-30",111.190002
"2018-12-03",112.239998
"2018-12-04",107.230003
"2018-12-06",105.190002
"2018-12-07",103.290001
"2018-12-10",101.360001
"2018-12-11",100.370003
"2018-12-12",101.019997
"2018-12-13",101.120003
"2018-12-14",100.290001
"2018-12-17",99.010002
"2018-12-18",98.540001
"2018-12-19",97.290001
"2018-12-20",96.449997
"2018-12-21",94.169998
"2018-12-24",92.139999
"2018-12-26",95.959999
"2018-12-27",97.040001
"2018-12-28",96.830002
"2018-12-31",97.620003
"2019-01-02",99.309998
"2019-01-03",97.110001
"2019-01-04",100.690002
"2019-01-07",100.760002
"2019-01-08",100.57
"2019-01-09",100.400002
"2019-01-10",100.389999
"2019-01-11",99.910004
"2019-01-14",100.940002
"2019-01-15",101.68
"2019-01-16",102.5
"2019-01-17",102.919998
"2019-01-18",104.589996
"2019-01-22",102.940002
"2019-01-23",102.68
"2019-01-24",102.739998
"2019-01-25",103.389999
"2019-01-28",103.879997
"2019-01-29",104.169998
"2019-01-30",104.410004
"2019-01-31",103.5
"2019-02-01",103.879997
"2019-02-04",104.25
"2019-02-05",103.790001
"2019-02-06",103.739998
"2019-02-07",102.379997
"2019-02-08",101.360001
"2019-02-11",100.879997
"2019-02-12",102.599998
"2019-02-13",103.089996
"2019-02-14",102.419998
"2019-02-15",105.550003
"2019-02-19",105.18
"2019-02-20",105.690002
"2019-02-21",105.470001
"2019-02-22",105
"2019-02-25",106.099998
"2019-02-26",105.290001
"2019-02-27",105.160004
"2019-02-28",104.360001
"2019-03-01",104.43
"2019-03-04",104.190002
"2019-03-05",104.110001
"2019-03-06",103.720001
"2019-03-07",102.970001
"2019-03-08",103.010002
"2019-03-11",104.349998
"2019-03-12",104.040001
"2019-03-13",104.389999
"2019-03-14",105.339996
"2019-03-15",106.550003
"2019-03-18",107.190002
"2019-03-19",106.800003
"2019-03-20",104.519997
"2019-03-21",102.870003
"2019-03-22",99.760002
"2019-03-25",98.93
"2019-03-26",99.919998
"2019-03-27",99.580002
"2019-03-28",100.709999
"2019-03-29",101.230003
"2019-04-01",104.639999
"2019-04-02",105.139999
"2019-04-03",105.349998
"2019-04-04",105.559998
"2019-04-05",105.309998
"2019-04-08",105.650002
"2019-04-09",104.870003
"2019-04-10",105.339996
"2019-04-11",106.230003
"2019-04-12",111.209999
"2019-04-15",109.940002
"2019-04-16",111.099998
"2019-04-17",114.300003
"2019-04-18",113.459999
"2019-04-22",113.599998
"2019-04-23",113.739998
"2019-04-24",113.550003
"2019-04-25",113.610001
"2019-04-26",114.470001
"2019-04-29",116.120003
"2019-04-30",116.050003
"2019-05-01",115.160004
"2019-05-02",115.410004
"2019-05-03",116.120003
"2019-05-06",115.089996
"2019-05-07",113.209999
"2019-05-08",112.610001
"2019-05-09",112.519997
"2019-05-10",112.510002
"2019-05-13",109.449997
"2019-05-14",110.32
"2019-05-15",109.900002
"2019-05-16",111.309998
"2019-05-17",110.769997
"2019-05-20",111.349998
"2019-05-21",111.730003
"2019-05-22",110.82
"2019-05-23",108.639999
"2019-05-24",109.709999
"2019-05-28",108.519997
"2019-05-29",108.220001
"2019-05-30",107.059998
"2019-05-31",105.959999
"2019-06-03",106.459999
"2019-06-04",109.739998
"2019-06-05",110.129997
"2019-06-06",110.370003
"2019-06-07",109.160004
"2019-06-10",110.339996
"2019-06-11",110.68
"2019-06-12",109.269997
"2019-06-13",109.540001
"2019-06-14",109.82
"2019-06-17",109.220001
"2019-06-18",110.709999
"2019-06-19",109.910004
"2019-06-20",110.190002
"2019-06-21",109.440002
"2019-06-24",108.660004
"2019-06-25",107.760002
"2019-06-26",108.480003
"2019-06-27",108.839996
"2019-06-28",111.800003
"2019-07-01",113.68
"2019-07-02",113.800003
"2019-07-03",112.82
"2019-07-05",113.489998
"2019-07-08",112.870003
"2019-07-09",113.349998
"2019-07-10",113.019997
"2019-07-11",114.099998
"2019-07-12",115.300003
"2019-07-15",113.900002
"2019-07-16",115.120003
"2019-07-17",113.989998
"2019-07-18",114.669998
"2019-07-19",113.540001
"2019-07-22",114.269997
"2019-07-23",116.360001
"2019-07-24",116.830002
"2019-07-25",115.709999
"2019-07-26",116.220001
"2019-07-29",115.849998
"2019-07-30",115.589996
"2019-07-31",116
"2019-08-01",112.940002
"2019-08-02",112.93
"2019-08-05",109.57
"2019-08-06",110.43
"2019-08-07",108.029999
"2019-08-08",109.860001
"2019-08-09",109.739998
"2019-08-12",107.68
"2019-08-13",109.339996
"2019-08-14",104.800003
"2019-08-15",105.199997
"2019-08-16",107.720001
"2019-08-19",108.690002
"2019-08-20",107.309998
"2019-08-21",107.610001
"2019-08-22",108.720001
"2019-08-23",106.019997
"2019-08-26",106.870003
"2019-08-27",105.739998
"2019-08-28",106.800003
"2019-08-29",109.220001
"2019-08-30",109.860001
"2019-09-03",108.559998
"2019-09-04",109.870003
"2019-09-05",112.370003
"2019-09-06",112.610001
"2019-09-09",115.400002
"2019-09-10",116.870003
"2019-09-11",117.190002
"2019-09-12",117.910004
"2019-09-13",120.230003
"2019-09-16",119.160004
"2019-09-17",118.57
"2019-09-18",119.760002
"2019-09-19",119.379997
"2019-09-20",118.900002
"2019-09-23",118.879997
"2019-09-24",117.330002
"2019-09-25",118
"2019-09-26",117.029999
"2019-09-27",117.720001
"2019-09-30",117.690002
"2019-10-01",115.550003
"2019-10-02",113.25
"2019-10-03",112.190002
"2019-10-04",114.620003
"2019-10-07",114.370003
"2019-10-08",111.82
"2019-10-09",112.629997
"2019-10-10",114.209999
"2019-10-11",116.139999
"2019-10-14",116.449997
"2019-10-15",119.959999
"2019-10-16",119.68
"2019-10-17",120.349998
"2019-10-18",120.559998
"2019-10-21",123.550003
"2019-10-22",124.790001
"2019-10-23",125.120003
"2019-10-24",125.029999
"2019-10-25",126.029999
"2019-10-28",126.510002
"2019-10-29",126.43
"2019-10-30",125.730003
"2019-10-31",124.919998
"2019-11-01",127.800003
"2019-11-04",128.820007
"2019-11-05",129.100006
"2019-11-06",129.300003
"2019-11-07",130
"2019-11-08",130.380005
"2019-11-11",129.919998
"2019-11-12",129.160004
"2019-11-13",128.479996
"2019-11-14",128.600006
"2019-11-15",129.529999
"2019-11-18",130.619995
"2019-11-19",130.580002
"2019-11-20",129.630005
"2019-11-21",129.929993
"2019-11-22",130.789993
"2019-11-25",131.490005
"2019-11-26",131.669998
"2019-11-27",132.059998
"2019-11-29",131.759995
"2019-12-02",131.470001
"2019-12-03",129.779999
"2019-12-04",132.339996
"2019-12-05",133.059998
"2019-12-06",135.039993
"2019-12-09",134.410004
"2019-12-10",134.5
"2019-12-11",134.179993
"2019-12-12",138.020004
"2019-12-13",136.809998
"2019-12-16",137.339996
"2019-12-17",138.179993
"2019-12-18",138.039993
"2019-12-19",137.350006
"2019-12-20",137.240005
"2019-12-23",137.199997
"2019-12-24",137.580002
"2019-12-26",139.039993
"2019-12-27",139.139999
"2019-12-30",138.630005
"2019-12-31",139.399994
"2020-01-02",141.089996
"2020-01-03",138.339996
"2020-01-06",138.229996
"2020-01-07",135.880005
"2020-01-08",136.940002
"2020-01-09",137.440002
"2020-01-10",136.070007
"2020-01-13",137.199997
"2020-01-14",138.800003
"2020-01-15",136.720001
"2020-01-16",137.25
"2020-01-17",138.199997
"2020-01-21",136.839996
"2020-01-22",136.679993
"2020-01-23",136.539993
"2020-01-24",133.149994
"2020-01-27",132.029999
"2020-01-28",134.429993
"2020-01-29",134.229996
"2020-01-30",135.889999
"2020-01-31",132.360001
"2020-02-03",133.369995
"2020-02-04",135.289993
"2020-02-05",137.589996
"2020-02-06",137.610001
"2020-02-07",137.169998
"2020-02-10",137.740005
"2020-02-11",138
"2020-02-12",138
"2020-02-13",137.880005
"2020-02-14",137.460007
"2020-02-18",135.639999
"2020-02-19",137.490005
"2020-02-20",137.490005
"2020-02-21",135.809998
"2020-02-24",132.160004
"2020-02-25",126.260002
"2020-02-26",126.639999
"2020-02-27",121.370003
"2020-02-28",116.110001
"2020-03-02",121.519997
"2020-03-03",116.959999
"2020-03-04",119.849998
"2020-03-05",113.970001
"2020-03-06",108.080002
"2020-03-09",93.440002
"2020-03-10",100.699997
"2020-03-11",95.959999
"2020-03-12",88.050003
"2020-03-13",103.910004
"2020-03-16",88.360001
"2020-03-17",93.760002
"2020-03-18",83.889999
"2020-03-19",85.300003
"2020-03-20",83.5
"2020-03-23",79.029999
"2020-03-24",88.43
"2020-03-25",91.730003
"2020-03-26",98.120003
"2020-03-27",91.129997
"2020-03-30",93.5
"2020-03-31",90.029999
"2020-04-01",84.360001
"2020-04-02",87.510002
"2020-04-03",84.050003
"2020-04-06",89.459999
"2020-04-07",90.639999
"2020-04-08",94.300003
"2020-04-09",102.760002
"2020-04-13",98.190002
"2020-04-14",95.5
"2020-04-15",90.790001
"2020-04-16",87.330002
"2020-04-17",95.18
"2020-04-20",91.709999
"2020-04-21",89.050003
"2020-04-22",89.339996
"2020-04-23",89.389999
"2020-04-24",90.709999
"2020-04-27",94.620003
"2020-04-28",95.290001
"2020-04-29",97.860001
"2020-04-30",95.760002
"2020-05-01",93.25
"2020-05-04",92.139999
"2020-05-05",92
"2020-05-06",90.269997
"2020-05-07",91.209999
"2020-05-08",92.699997
"2020-05-11",89.970001
"2020-05-12",87.029999
"2020-05-13",84.029999
"2020-05-14",87.519997
"2020-05-15",85.900002
"2020-05-18",90.449997
"2020-05-19",88.669998
"2020-05-20",91.330002
"2020-05-21",90.169998
"2020-05-22",89.470001
"2020-05-26",95.82
"2020-05-27",101.370003
"2020-05-28",99.860001
"2020-05-29",97.309998
"2020-06-01",98.599998
"2020-06-02",98.93
"2020-06-03",104.269997
"2020-06-04",106.440002
"2020-06-05",111.230003
"2020-06-08",113.449997
"2020-06-09",110.540001
"2020-06-10",106.059998
"2020-06-11",97.209999
"2020-06-12",99.870003
"2020-06-15",101.25
"2020-06-16",102.059998
"2020-06-17",99.480003
"2020-06-18",98.940002
"2020-06-19",97.809998
"2020-06-22",96.75
"2020-06-23",97.93
"2020-06-24",94.660004
"2020-06-25",97.959999
"2020-06-26",92.589996
"2020-06-29",93
"2020-06-30",94.059998
"2020-07-01",93.260002
"2020-07-02",92.660004
"2020-07-06",95
"2020-07-07",92.32
"2020-07-08",93.300003
"2020-07-09",91.279999
"2020-07-10",96.269997
"2020-07-13",97.650002
"2020-07-14",98.209999
"2020-07-15",99.730003
"2020-07-16",100.010002
"2020-07-17",98.160004
"2020-07-20",97.300003
"2020-07-21",99.410004
"2020-07-22",98.690002
"2020-07-23",98.980003
"2020-07-24",98.279999
"2020-07-27",96.900002
"2020-07-28",97.32
"2020-07-29",99.68
"2020-07-30",97.019997
"2020-07-31",96.639999
"2020-08-03",96.099998
"2020-08-04",95.550003
"2020-08-05",97.209999
"2020-08-06",97.239998
"2020-08-07",99.379997
"2020-08-10",100.639999
"2020-08-11",103.82
"2020-08-12",102.940002
"2020-08-13",102.370003
"2020-08-14",102.410004
"2020-08-17",99.709999
"2020-08-18",98.32
"2020-08-19",98.550003
"2020-08-20",97.370003
"2020-08-21",97.32
"2020-08-24",100.059998
"2020-08-25",100.5
"2020-08-26",99.089996
"2020-08-27",102.349998
"2020-08-28",102.769997
"2020-08-31",100.190002
"2020-09-01",100.139999
"2020-09-02",101.650002
"2020-09-03",101.330002
"2020-09-04",103.519997
"2020-09-08",99.919998
"2020-09-09",100.870003
"2020-09-10",99.830002
"2020-09-11",101.07
"2020-09-14",102.470001
"2020-09-15",99.279999
"2020-09-16",99.699997
"2020-09-17",98.559998
"2020-09-18",98.349998
"2020-09-21",95.309998
"2020-09-22",94.269997
"2020-09-23",92.739998
"2020-09-24",92.660004
"2020-09-25",93.470001
"2020-09-28",96.160004
"2020-09-29",95.349998
"2020-09-30",96.269997
"2020-10-01",96.970001
"2020-10-02",97.889999
"2020-10-05",99.040001
"2020-10-06",98.019997
"2020-10-07",99.730003
"2020-10-08",101.779999
"2020-10-09",101.199997
"2020-10-12",102.440002
"2020-10-13",100.779999
"2020-10-14",100.220001
"2020-10-15",101.720001
"2020-10-16",101.510002
"2020-10-19",99.800003
"2020-10-20",100.370003
"2020-10-21",99.370003
"2020-10-22",102.879997
"2020-10-23",103.809998
"2020-10-26",101.239998
"2020-10-27",99.330002
"2020-10-28",96.540001
"2020-10-29",97.169998
"2020-10-30",98.040001
"2020-11-02",100.25
"2020-11-03",103.410004
"2020-11-04",100.25
"2020-11-05",104.349998
"2020-11-06",102.959999
"2020-11-09",116.900002
"2020-11-10",116.519997
"2020-11-11",114.779999
"2020-11-12",113.370003
"2020-11-13",114.080002
"2020-11-16",117.300003
"2020-11-17",116.110001
"2020-11-18",115.25
"2020-11-19",115.559998
"2020-11-20",114.57
"2020-11-23",117.870003
"2020-11-24",123.32
"2020-11-25",122.029999
"2020-11-27",121.220001
"2020-11-30",117.879997
"2020-12-01",119.739998
"2020-12-02",122.040001
"2020-12-03",121.239998
"2020-12-04",122.339996
"2020-12-07",121.879997
"2020-12-08",122
"2020-12-09",121.050003
"2020-12-10",120.269997
"2020-12-11",119.559998
"2020-12-14",118.300003
"2020-12-15",120.32
"2020-12-16",120.669998
"2020-12-17",119.669998
"2020-12-18",119.080002
"2020-12-21",123.550003
"2020-12-22",121.669998
"2020-12-23",125.07
"2020-12-24",124.519997
"2020-12-28",125.339996
"2020-12-29",125.010002
"2020-12-30",125.360001
"2020-12-31",127.07
"2021-01-04",125.870003
"2021-01-05",125.650002
"2021-01-06",131.550003
"2021-01-07",135.869995
"2021-01-08",136.020004
"2021-01-11",138.050003
"2021-01-12",140.220001
"2021-01-13",140.350006
"2021-01-14",141.169998
"2021-01-15",138.639999
"2021-01-19",138.039993
"2021-01-20",135.970001
"2021-01-21",134.830002
"2021-01-22",133.789993
"2021-01-25",132.119995
"2021-01-26",131.580002
"2021-01-27",127.860001
"2021-01-28",130.110001
"2021-01-29",128.669998
"2021-02-01",129.619995
"2021-02-02",133.610001
"2021-02-03",135.139999
"2021-02-04",138.25
"2021-02-05",137.979996
"2021-02-08",140.139999
"2021-02-09",139.580002
"2021-02-10",139.660004
"2021-02-11",139.270004
"2021-02-12",141.25
"2021-02-16",144.649994
"2021-02-17",145.100006
"2021-02-18",145.589996
"2021-02-19",148.020004
"2021-02-22",149.410004
"2021-02-23",150.610001
"2021-02-24",153.259995
"2021-02-25",151.179993
"2021-02-26",147.169998
"2021-03-01",150.5
"2021-03-02",150.009995
"2021-03-03",152.910004
"2021-03-04",150.559998
"2021-03-05",150.910004
"2021-03-08",152.910004
"2021-03-09",151.830002
"2021-03-10",155.130005
